4.227518000000000029e+04,9.180109999999999659e-02,1.278209999999999980e+01,2.743666999999999803e+02,6.253479999999999706e+01,3.650690000000000168e+01
4.221034999999999854e+04,1.057444000000000023e-01,1.598879999999999946e+01,1.946399999999999864e+02,2.112472999999999956e+02,3.512486000000000104e+02
4.224733000000000175e+04,8.101279999999999593e-02,1.580150000000000077e+01,5.230389999999999873e+01,2.346042999999999950e+02,3.440548999999999751e+02
4.227448000000000320e+04,1.409063999999999872e-01,2.483459999999999823e+01,1.472733000000000061e+02,2.774380000000000024e+01,2.997015999999999849e+02
4.228316999999999825e+04,3.246820000000000261e-01,1.757890000000000086e+01,3.101498000000000275e+02,3.156562000000000126e+02,2.711877000000000066e+02
4.222794000000000233e+04,3.303964999999999819e-01,8.081300000000000594e+00,3.158661999999999921e+02,8.563399999999999679e+00,2.172742000000000075e+02
4.231962000000000262e+04,1.404234000000000038e-01,2.320449999999999946e+01,2.302638000000000034e+02,2.182059000000000140e+02,6.951680000000000348e+01
4.231069999999999709e+04,4.435999999999999666e-02,1.265399999999999991e+01,1.531910000000000025e+02,3.171080000000000041e+02,3.173120000000000118e+01
4.223113999999999942e+04,6.125219999999999970e-02,1.471119999999999983e+01,2.769316999999999780e+02,3.513586999999999989e+02,1.338770000000000060e+01
4.225609999999999854e+04,8.250369999999999926e-02,1.533760000000000012e+01,2.115432000000000130e+02,2.576974000000000160e+02,8.716799999999999216e+00
4.222570999999999913e+04,1.069954000000000044e-01,1.495010000000000083e+01,2.916856000000000222e+02,2.990668000000000006e+02,2.352300000000000058e+00
4.227220999999999913e+04,1.212537000000000059e-01,1.486599999999999966e+01,1.400062000000000069e+02,3.210697999999999865e+02,3.655333999999999719e+02
4.228244000000000233e+04,4.596000000000000259e-03,1.450009999999999977e+01,1.978485000000000014e+02,9.408570000000000277e+01,3.498122999999999934e+02
4.228520999999999913e+04,8.862119999999999720e-02,1.437829999999999941e+01,3.013641000000000076e+02,3.341320999999999799e+02,3.528107999999999720e+02
4.223611000000000058e+04,1.187600000000000044e-01,1.341070000000000029e+01,3.040799999999999947e+00,2.772459999999999880e+01,3.385009000000000015e+02
4.224623999999999796e+04,5.577870000000000050e-02,1.057510000000000083e+01,3.140810000000000173e+02,3.975350000000000250e+01,3.237062999999999988e+02
4.233197000000000116e+04,1.240606999999999960e-01,9.382099999999999440e+00,8.070569999999999311e+01,1.178577999999999975e+02,3.204307000000000016e+02
4.219041000000000349e+04,1.823619999999999963e-01,2.231119999999999948e+01,1.142848000000000042e+02,1.599780000000000086e+02,2.927341000000000122e+02
4.224173999999999796e+04,1.790053000000000061e-01,4.193299999999999983e+01,2.781319999999999837e+01,1.357076000000000136e+02,3.585142000000000166e+02
4.226495999999999913e+04,7.356899000000000077e-01,3.294369999999999976e+01,2.392189999999999941e+02,2.283038999999999987e+02,3.158023000000000025e+02
4.219083999999999651e+04,5.724074000000000106e-01,3.076780000000000115e+01,2.862106999999999744e+02,1.744843999999999937e+02,3.011603999999999814e+02
4.226313999999999942e+04,7.032707999999999737e-01,2.275760000000000005e+01,2.213949000000000069e+02,2.225209999999999866e+01,9.591880000000000450e+01
4.217180999999999767e+04,5.973840000000000261e-01,2.388210000000000122e+01,3.001619000000000028e+02,3.473041000000000054e+02,6.285739999999999839e+01
4.219559999999999854e+04,6.221605000000000052e-01,2.564020000000000010e+01,2.909119000000000028e+02,3.337221999999999866e+02,2.807755000000000223e+02
4.217616999999999825e+04,1.083184999999999981e-01,1.135769999999999946e+01,3.496102000000000203e+02,3.793039999999999878e+01,9.424200000000000443e+01
4.227019000000000233e+04,6.576754000000000211e-01,4.362010000000000076e+01,2.014322999999999979e+02,3.244569999999999936e+02,3.301390000000000100e+02
4.218906999999999971e+04,3.121660000000000060e-02,1.892830000000000013e+01,4.825880000000000081e+01,2.361937000000000069e+02,3.088842999999999961e+02
4.230098999999999796e+04,2.388990000000000002e-01,1.464320000000000022e+01,3.175607999999999720e+02,4.091290000000000049e+01,6.060110000000000241e+01
4.222930000000000291e+04,1.539858000000000060e-01,2.215709999999999980e+01,3.181831999999999994e+02,2.537779999999999916e+02,4.770929999999999893e+01
4.228030000000000291e+04,5.925483999999999751e-01,3.002509999999999835e+01,6.939319999999999311e+01,3.260855999999999995e+02,2.942549999999999955e+01
4.228866000000000349e+04,1.754298999999999997e-01,4.753000000000000003e-01,3.275756000000000085e+02,3.349273999999999774e+02,3.546575000000000273e+02
4.229544000000000233e+04,5.964574000000000265e-01,1.101590000000000025e+01,2.206475000000000080e+02,1.643487000000000080e+02,6.894899999999999807e+01
4.228500000000000000e+04,5.745759000000000283e-01,3.039939999999999998e+01,2.725692999999999984e+02,1.950382999999999925e+02,3.993310000000000315e+01
4.223725000000000000e+04,6.524560000000000082e-02,1.206819999999999915e+01,3.005957999999999970e+02,3.414177000000000248e+02,3.295230000000000246e+02
4.232141000000000349e+04,7.572610000000000452e-02,1.012540000000000084e+01,1.023469000000000051e+02,2.143159999999999954e+01,3.135905999999999949e+02
4.222923999999999796e+04,1.420570999999999917e-01,1.041999999999999993e+01,1.262955999999999932e+02,3.225294999999999845e+02,3.417434000000000083e+02
4.219108000000000175e+04,1.424520999999999982e-01,1.022680000000000078e+01,2.148179999999999978e+01,3.309961000000000126e+02,3.363235999999999990e+02
4.232022000000000116e+04,7.087709999999999844e-02,9.539600000000000080e+00,2.733369000000000142e+02,3.299728999999999814e+02,3.407780999999999949e+02
4.227434999999999854e+04,9.295609999999999984e-02,8.975699999999999790e+00,1.856836000000000126e+02,3.404200999999999908e+02,3.278120999999999867e+02
4.225925000000000000e+04,4.302570000000000006e-02,1.509970000000000034e+01,3.462192999999999756e+02,1.678651999999999873e+02,4.769659999999999656e+01
4.230187000000000262e+04,1.597935000000000050e-01,1.839890000000000114e+01,3.898680000000000234e+01,1.958370000000000033e+01,3.328139999999999787e+01
4.226133000000000175e+04,4.772699999999999859e-02,2.221310000000000073e+01,3.351034000000000219e+02,2.151244000000000085e+02,1.479969999999999963e+01
4.229680000000000291e+04,1.341645999999999950e-01,2.256070000000000064e+01,3.376437999999999988e+02,1.193469000000000051e+02,1.187630000000000052e+01
4.228037000000000262e+04,1.102653999999999995e-01,2.266580000000000084e+01,1.618209999999999980e+02,1.499347999999999956e+02,6.671199999999999797e+00
4.229788999999999942e+04,1.455631000000000008e-01,2.286970000000000169e+01,7.442740000000000578e+01,1.239761000000000024e+02,2.776299999999999990e+00
4.230337000000000262e+04,1.513343000000000049e-01,2.307880000000000109e+01,1.046937000000000069e+02,9.439939999999999998e+01,3.441924999999999955e+02
4.220866000000000349e+04,1.579057000000000099e-01,2.160519999999999996e+01,3.620376999999999725e+02,1.517368999999999915e+02,3.283412000000000148e+02
4.228138999999999942e+04,1.036255999999999983e-01,2.129009999999999891e+01,3.405119000000000256e+02,8.239409999999999457e+01,3.302527999999999793e+02
4.233548000000000320e+04,1.278971999999999887e-01,2.039280000000000115e+01,1.495389999999999873e+02,2.080948999999999955e+02,3.319975000000000023e+02
4.221612000000000262e+04,6.660829999999999529e-02,1.940889999999999915e+01,2.890165000000000077e+02,2.680033000000000243e+02,3.176600000000000250e+02
4.226454000000000087e+04,6.196390000000000231e-02,1.204260000000000019e+01,1.703383000000000038e+02,3.240577999999999861e+02,1.035800000000000054e+01
4.226963999999999942e+04,6.552360000000000129e-02,1.241619999999999990e+01,1.236641000000000048e+02,3.290212000000000216e+02,8.623300000000000409e+00
4.230452999999999884e+04,5.938340000000000285e-02,1.233760000000000012e+01,2.275515000000000043e+02,3.269400000000000084e+00,1.129299999999999971e+00
4.226693000000000029e+04,5.886310000000000153e-02,1.261679999999999957e+01,1.409678999999999860e+02,1.037410000000000032e+01,3.655464999999999804e+02
4.219556999999999971e+04,5.896660000000000096e-02,1.265409999999999968e+01,7.455400000000000205e+01,2.130079999999999885e+01,3.598385999999999854e+02
4.220643000000000029e+04,6.671299999999999453e-02,1.227899999999999991e+01,2.284473000000000127e+02,4.802309999999999945e+01,3.476693999999999960e+02
4.221916000000000349e+04,5.989830000000000154e-02,1.259159999999999968e+01,1.982459000000000060e+02,4.839410000000000167e+01,3.466911999999999807e+02
4.223258999999999651e+04,5.868160000000000043e-02,1.221979999999999933e+01,1.326950999999999965e+02,6.032920000000000016e+01,3.432986999999999966e+02
4.221179000000000087e+04,6.300989999999999369e-02,1.238260000000000005e+01,7.191249999999999432e+01,6.910349999999999682e+01,3.409252999999999929e+02
4.229091999999999825e+04,5.934470000000000023e-02,1.212500000000000000e+01,3.493718999999999824e+02,7.983079999999999643e+01,3.432008000000000152e+02
4.233580000000000291e+04,6.203070000000000112e-02,1.166900000000000048e+01,2.069842999999999904e+02,1.026765999999999934e+02,3.299725000000000250e+02
4.227637999999999738e+04,6.026659999999999656e-02,1.096679999999999922e+01,1.123443999999999932e+02,1.113333999999999975e+02,3.299572999999999752e+02
4.222318000000000029e+04,2.136619999999999839e-02,1.702039999999999864e+01,1.126929999999999978e+02,3.236259000000000015e+02,8.627399999999999736e+00
4.221850000000000000e+04,2.558459999999999901e-02,1.748529999999999873e+01,7.911400000000000432e+00,3.352898000000000138e+02,4.517000000000000348e+00
4.225769999999999709e+04,2.449950000000000044e-02,1.687930000000000064e+01,2.823152000000000044e+02,3.511716000000000122e+02,6.873000000000000220e-01
4.228858999999999651e+04,5.782779999999999865e-02,1.694249999999999901e+01,6.480089999999999861e+01,8.521259999999999479e+01,3.544562000000000239e+02
4.222498999999999796e+04,1.183509999999999944e-02,1.701089999999999947e+01,1.472016000000000133e+02,3.176195000000000164e+02,3.575942000000000007e+02
4.231069000000000233e+04,1.434850000000000014e-02,1.646430000000000149e+01,3.339119999999999777e+01,3.468779000000000110e+02,3.556723999999999819e+02
4.223444999999999709e+04,1.304510000000000045e-02,1.597770000000000046e+01,2.117230999999999881e+02,3.491091999999999871e+02,3.462305000000000064e+02
4.218673000000000320e+04,1.063940000000000025e-02,1.544100000000000072e+01,1.907052999999999940e+02,2.989775000000000205e+02,3.366163000000000238e+02
4.230437999999999738e+04,5.729019999999999946e-02,1.344890000000000008e+01,1.935209999999999866e+02,1.926662000000000035e+02,3.222986999999999966e+02
4.228966000000000349e+04,5.617309999999999665e-02,1.249109999999999943e+01,2.600700000000000145e+01,1.978061999999999898e+02,3.110047999999999888e+02
4.231244999999999709e+04,5.641489999999999699e-02,1.105400000000000027e+01,1.849747999999999877e+02,2.353446000000000140e+02,3.063632999999999811e+02
4.226726000000000204e+04,4.177100000000000257e-02,1.021449999999999925e+01,1.629550000000000054e+01,3.021660999999999717e+02,3.016240999999999985e+02
4.233862000000000262e+04,4.972250000000000281e-02,9.459899999999999309e+00,4.689620000000000033e+01,2.244763000000000090e+02,2.993460999999999785e+02
4.226880000000000291e+04,3.121559999999999890e-01,2.686299999999999955e+01,2.426721000000000004e+02,3.253543000000000234e+02,3.594648000000000252e+02
4.227744999999999709e+04,2.866860999999999993e-01,1.912120000000000175e+01,7.222780000000000200e+01,2.770713000000000079e+02,2.724540000000000006e+01
4.228512999999999738e+04,2.355347000000000135e-01,2.052209999999999823e+01,2.640131000000000085e+02,2.463390000000000057e+01,2.339140000000000086e+01
4.225684999999999854e+04,6.998609999999999554e-02,2.319389999999999930e+01,6.914830000000000609e+01,2.120024999999999977e+02,6.862899999999999778e+00
4.229887000000000262e+04,6.713249999999999773e-02,1.512839999999999918e+01,1.561800000000000068e+02,2.458157999999999959e+02,1.535079999999999956e+01
4.228968000000000029e+04,6.418269999999999531e-02,1.562069999999999936e+01,3.467558999999999969e+02,2.937126000000000090e+02,3.289499999999999869e+00
4.225687999999999738e+04,6.512790000000000246e-02,1.573320000000000007e+01,7.932580000000000098e+01,1.415894000000000119e+02,1.866200000000000081e+00
4.221072000000000116e+04,7.317600000000000493e-02,1.548590000000000089e+01,2.783038999999999987e+02,2.754619000000000142e+02,3.533903000000000247e+02
4.234141000000000349e+04,6.798120000000000551e-02,1.547729999999999961e+01,1.470186999999999955e+02,1.966057999999999879e+02,3.534576999999999884e+02
4.221972000000000116e+04,7.256310000000000537e-02,1.512340000000000018e+01,2.469432999999999936e+02,3.050285000000000082e+02,3.426059000000000196e+02
4.224634999999999854e+04,7.142339999999999800e-02,1.492070000000000007e+01,3.536598000000000184e+02,3.174297000000000253e+02,3.317823999999999955e+02
4.229277999999999884e+04,5.684920000000000251e-02,1.456680000000000064e+01,9.846129999999999427e+01,1.555718999999999994e+02,3.331967000000000212e+02
4.221748999999999796e+04,5.360129999999999756e-02,1.420129999999999981e+01,2.784400000000000119e+01,1.214779999999999944e+02,3.266096000000000004e+02
4.227719000000000233e+04,5.829140000000000016e-02,1.322349999999999959e+01,1.664954999999999927e+02,2.081732000000000085e+02,3.266741999999999848e+02
4.227062000000000262e+04,5.300699999999999856e-02,1.279359999999999964e+01,1.116268000000000029e+02,1.632247000000000128e+02,3.250894999999999868e+02
4.225720999999999913e+04,5.634259999999999963e-02,1.115249999999999986e+01,3.234959000000000060e+02,1.008900000000000006e+02,3.139372000000000185e+02
4.218701000000000204e+04,1.898559999999999831e-02,1.549249999999999972e+01,4.286180000000000234e+01,1.833185000000000002e+02,4.398129999999999740e+01
4.228019000000000233e+04,4.832940000000000152e-02,1.841969999999999885e+01,2.053383000000000038e+02,2.860588000000000193e+02,1.989399999999999835e+01
4.230344999999999709e+04,4.528739999999999849e-02,1.949759999999999849e+01,3.449855999999999767e+02,3.086802999999999884e+02,8.316700000000000870e+00
4.218293000000000029e+04,4.454009999999999914e-02,2.014209999999999923e+01,3.152893000000000256e+02,3.731499999999999773e+01,3.486225000000000023e+02
4.233293000000000029e+04,4.682130000000000319e-02,1.980509999999999948e+01,2.510605999999999938e+02,3.674830000000000041e+01,3.399524000000000115e+02
4.231705000000000291e+04,4.785539999999999933e-02,1.881589999999999918e+01,1.080922999999999945e+02,4.241029999999999944e+01,3.343521000000000072e+02
4.226866000000000349e+04,2.153559999999999849e-02,1.791029999999999944e+01,2.470720000000000027e+01,9.350600000000000023e+00,3.311358999999999924e+02
4.224479000000000087e+04,2.784429999999999891e-02,1.806520000000000081e+01,2.254121000000000095e+02,1.208949999999999960e+02,3.258962000000000216e+02
4.234094999999999709e+04,6.476585000000000258e-01,1.123770000000000024e+01,2.158739999999999952e+02,2.271599999999999842e+00,2.062849999999999895e+01
4.227302999999999884e+04,1.429969000000000101e-01,1.216000000000000014e+01,2.924053999999999860e+02,5.327429999999999666e+01,7.270440000000000680e+01
4.232408999999999651e+04,7.011899999999999730e-03,1.499489999999999945e+01,2.243469999999999942e+01,6.127320000000000277e+01,5.709230000000000160e+01
4.229001000000000204e+04,1.355704000000000076e-01,1.672579999999999956e+01,1.502264000000000124e+02,1.296063000000000045e+02,4.722999999999999687e+01
4.222726000000000204e+04,1.375771000000000077e-01,1.716240000000000165e+01,9.756579999999999586e+01,1.018265999999999991e+02,4.308840000000000003e+01
4.230825000000000000e+04,1.457800999999999958e-01,1.793509999999999849e+01,3.233752999999999815e+02,1.191350000000000051e+02,3.821110000000000184e+01
4.226294999999999709e+04,7.545399999999999850e-03,1.989630000000000010e+01,2.289853999999999985e+02,2.129373999999999967e+02,2.104670000000000130e+01
4.233337999999999738e+04,1.086416000000000048e-01,2.044480000000000075e+01,1.453991000000000042e+02,2.139894999999999925e+02,1.817790000000000106e+01
4.220675000000000000e+04,1.220471000000000056e-01,2.035709999999999908e+01,1.524927999999999884e+02,1.415105000000000075e+02,1.597809999999999953e+01
4.232361000000000058e+04,1.327858000000000094e-01,2.085930000000000106e+01,1.579481000000000108e+02,1.818117000000000019e+02,3.758500000000000174e+00
4.220701999999999680e+04,7.959950000000000359e-02,1.920919999999999916e+01,2.900215999999999781e+02,3.279707000000000221e+02,3.357760000000000105e+02
4.222618000000000029e+04,5.283800000000000302e-02,1.476820000000000022e+01,3.187291999999999916e+02,3.824889999999999901e+01,3.061576999999999771e+02
4.222276999999999680e+04,7.204929999999999668e-02,1.835399999999999920e+01,2.926845000000000141e+02,1.089712999999999994e+02,5.833449999999999847e+01
4.210925000000000000e+04,8.347902000000000378e-01,2.749709999999999965e+01,2.651191999999999780e+02,2.217070999999999970e+02,3.116884000000000015e+02
4.209613999999999942e+04,6.295988999999999614e-01,4.129789999999999850e+01,2.064355999999999938e+02,7.182199999999999918e+00,8.816300000000000026e+00
4.211487000000000262e+04,5.880566999999999878e-01,3.909839999999999804e+01,1.549850000000000136e+02,3.537028000000000247e+02,3.350636000000000081e+02
4.202540000000000146e+04,1.323069000000000051e-01,3.896849999999999881e+01,3.705100000000000193e+01,1.000310999999999950e+02,3.523412999999999897e+02
4.200790000000000146e+04,2.549062000000000272e-01,2.844660000000000011e+01,2.196589999999999918e+02,3.053396000000000186e+02,4.217620000000000147e+01
4.193097000000000116e+04,9.131599999999999440e-02,3.935929999999999751e+01,3.471166999999999803e+02,3.274067999999999756e+02,3.211199999999999832e+00
4.205851000000000204e+04,7.403478000000000003e-01,2.029650000000000176e+01,1.685851000000000113e+02,1.479406999999999925e+02,2.581750999999999863e+02
4.232359999999999854e+04,7.615249999999999797e-02,1.255669999999999931e+01,3.177124000000000024e+02,4.111690000000000111e+01,3.492130000000000223e+02
4.229279000000000087e+04,5.915129999999999694e-02,1.257879999999999932e+01,2.805102999999999724e+02,4.831349999999999767e+01,3.443355000000000246e+02
4.226851000000000204e+04,5.951039999999999802e-02,1.265889999999999915e+01,2.053235999999999990e+02,5.568500000000000227e+01,3.487065999999999804e+02
4.229754000000000087e+04,5.850759999999999988e-02,1.223380000000000045e+01,1.347339000000000055e+02,6.750029999999999575e+01,3.484470999999999776e+02
4.229919999999999709e+04,5.943409999999999666e-02,1.196240000000000059e+01,3.608677999999999884e+02,8.611289999999999623e+01,3.347687000000000239e+02
4.227936000000000058e+04,5.853080000000000088e-02,1.085490000000000066e+01,2.179870999999999981e+02,1.104408999999999992e+02,3.341983000000000175e+02
4.226990000000000146e+04,6.947459999999999747e-02,1.015830000000000055e+01,1.315060000000000002e+02,1.155467000000000013e+02,3.291163000000000238e+02
4.220594999999999709e+04,1.090774000000000049e-01,1.328260000000000041e+01,2.881551000000000045e+02,2.889166000000000167e+02,5.433859999999999957e+01
4.221826000000000204e+04,7.750749999999999307e-02,1.459670000000000023e+01,4.724689999999999657e+01,3.284227000000000203e+02,4.505660000000000309e+01
4.228976999999999680e+04,9.501919999999999811e-02,1.534299999999999997e+01,2.974379000000000133e+02,2.912835999999999785e+02,3.980409999999999826e+01
4.227994999999999709e+04,4.567480000000000151e-02,1.624769999999999825e+01,2.224856000000000051e+02,3.021437000000000239e+02,3.569239999999999924e+01
4.221056999999999971e+04,1.044423000000000018e-01,1.878930000000000078e+01,2.326050000000000040e+01,3.564825999999999908e+02,1.598969999999999914e+01
4.221766999999999825e+04,8.723590000000000511e-02,1.783970000000000056e+01,3.073593000000000188e+02,1.521681000000000097e+02,3.276327999999999747e+02
4.224966999999999825e+04,5.768519999999999898e-02,8.858299999999999841e+00,1.106233000000000004e+02,1.664302999999999884e+02,4.301659999999999684e+01
4.227930000000000291e+04,5.593569999999999792e-02,1.129780000000000051e+01,2.574370999999999867e+02,2.090223000000000013e+02,2.943629999999999924e+01
4.227583000000000175e+04,5.277640000000000109e-02,1.262219999999999942e+01,1.365007999999999981e+02,2.255305999999999926e+02,2.064179999999999993e+01
4.224405999999999767e+04,5.813120000000000093e-02,1.288540000000000063e+01,3.585068999999999733e+02,2.596827999999999861e+02,1.181240000000000023e+01
4.226280000000000291e+04,5.874859999999999804e-02,1.263870000000000005e+01,3.186532000000000266e+02,2.631906000000000176e+02,9.242699999999999250e+00
4.228181999999999971e+04,5.657430000000000098e-02,1.262470000000000070e+01,2.246824000000000012e+02,2.751003999999999792e+02,4.054899999999999949e+00
4.222794999999999709e+04,5.448619999999999852e-02,1.243660000000000032e+01,3.715129999999999910e+01,3.096385000000000218e+02,3.572764999999999986e+02
4.233143000000000029e+04,5.523059999999999775e-02,1.236679999999999957e+01,3.153496999999999844e+02,3.203288000000000011e+02,3.587176000000000045e+02
4.224716000000000349e+04,5.057489999999999902e-02,1.235929999999999929e+01,2.248075000000000045e+02,3.395552999999999884e+02,3.526707999999999856e+02
4.219223000000000320e+04,5.015329999999999788e-02,1.200399999999999956e+01,1.754151999999999987e+02,3.555256999999999721e+02,3.416551999999999794e+02
4.224502999999999884e+04,5.032849999999999824e-02,1.228320000000000078e+01,1.302049000000000092e+02,1.394200000000000106e+00,3.441845999999999890e+02
4.233533999999999651e+04,5.043460000000000304e-02,1.122439999999999927e+01,2.624537000000000262e+02,3.903090000000000259e+01,3.330457000000000107e+02
4.224415000000000146e+04,5.247160000000000019e-02,9.932299999999999685e+00,1.571974999999999909e+02,6.044250000000000256e+01,3.259297000000000253e+02
4.218072000000000116e+04,4.923299999999999899e-02,8.930600000000000094e+00,5.976380000000000337e+01,8.477639999999999532e+01,3.124653999999999883e+02
4.232559999999999854e+04,4.093589999999999729e-02,6.741299999999999848e+00,2.558700000000000045e+02,3.226358000000000175e+02,9.173299999999999343e+00
4.222027999999999884e+04,6.913429999999999576e-02,7.028699999999999726e+00,4.425419999999999732e+01,8.825610000000000355e+01,1.102030000000000065e+01
4.222102999999999884e+04,8.783370000000000066e-02,7.619100000000000428e+00,1.434896999999999991e+02,1.362468000000000075e+02,1.676709999999999923e+01
4.227205000000000291e+04,5.299290000000000250e-02,9.399800000000000821e+00,1.240990000000000038e+01,3.140973000000000184e+02,2.272250000000000014e+01
4.223900000000000000e+04,4.531589999999999924e-02,1.057910000000000039e+01,1.995490000000000066e+02,3.533059000000000083e+02,2.147640000000000171e+01
4.219572000000000116e+04,9.789019999999999666e-02,1.246069999999999922e+01,1.213119999999999976e+02,2.150406999999999869e+02,1.537049999999999983e+01
4.224679000000000087e+04,5.419790000000000024e-02,1.300769999999999982e+01,1.417279000000000053e+02,1.413513000000000090e+02,1.344430000000000014e+01
4.232297000000000116e+04,6.863800000000000456e-02,1.332000000000000028e+01,3.369270000000000209e+01,1.754796000000000049e+02,1.047460000000000058e+01
4.220416000000000349e+04,4.753199999999999786e-02,1.352519999999999989e+01,1.284549999999999947e+01,1.390905999999999949e+02,7.869200000000000195e+00
4.230730999999999767e+04,1.050495000000000040e-01,1.354739999999999966e+01,2.592420999999999935e+02,3.179556000000000040e+02,3.575505999999999744e+02
4.218919000000000233e+04,1.033178000000000013e-01,1.074770000000000003e+01,4.461430000000000007e+01,2.183471999999999866e+02,3.221854999999999905e+02
4.229476999999999680e+04,1.039299000000000056e-01,9.857499999999999929e+00,2.610292000000000030e+02,2.684232999999999834e+02,3.231001999999999725e+02
4.225826999999999680e+04,7.995520000000000405e-02,8.659100000000000463e+00,1.919170000000000016e+02,2.375942000000000007e+02,3.232746000000000208e+02
4.231045999999999913e+04,9.307450000000000445e-02,8.197499999999999787e+00,1.057463000000000051e+02,2.499895999999999958e+02,3.261696000000000026e+02
4.225294000000000233e+04,1.278539999999999954e-01,6.939899999999999736e+00,2.736927999999999770e+02,2.813324999999999818e+02,3.250794000000000210e+02
4.231580000000000291e+04,7.198190000000000144e-02,6.492899999999999672e+00,2.500047000000000139e+02,2.646279000000000110e+02,3.172703000000000202e+02
4.228952999999999884e+04,1.306556000000000106e-01,5.775299999999999656e+00,1.232543000000000006e+02,2.929451999999999998e+02,3.226261000000000081e+02
4.221172000000000116e+04,7.974870000000000569e-02,5.625799999999999912e+00,9.308270000000000266e+01,2.836048999999999864e+02,3.286716000000000122e+02
4.231898999999999796e+04,8.639189999999999370e-02,5.050900000000000389e+00,1.836629999999999896e+01,2.853491999999999962e+02,3.203636999999999944e+02
